fecha,sena,secuencia,frame,mano,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
2026-08-17T12:19:52.515095,J,1,1,Right,0.2973700165748596,0.27684080600738525,0.28701305389404297,0.31249552965164185,0.33592092990875244,0.30049604177474976,0.32627150416374207,0.326055645942688,0.32078254222869873,0.329800546169281,0.3504321873188019,0.34425798058509827,0.3358801007270813,0.3576129078865051,0.3713494837284088,0.3616367280483246,0.3506660461425781,0.38048744201660156,0.3908977210521698,0.3800785541534424,0.368640273809433,0.6144102811813354,0.5457017421722412,0.4931659698486328,0.464999794960022,0.46294665336608887,0.4409436285495758,0.43326497077941895,0.45964014530181885,0.4786171615123749,0.44689658284187317,0.4500840902328491,0.47682178020477295,0.493330717086792,0.4682329297065735,0.47159019112586975,0.49566543102264404,0.5108455419540405,0.49522897601127625,0.5033678412437439,0.5234046578407288,0.5361001491546631,-4.012572674128023e-07,0.01027638465166092,0.00990954041481018,0.006914594676345587,0.004158079158514738,-0.0005232649855315685,0.0010823174379765987,0.0029381257481873035,0.003251061076298356,-0.007925238460302353,-0.000971057394053787,0.0017439768416807055,0.0009180022752843797,-0.013077319599688053,-0.0056210532784461975,-0.0010892966529354453,-0.001440412481315434,-0.017631441354751587,-0.008464871905744076,0.00042360057705082,0.0058136386796832085
2026-08-17T12:19:52.583039,J,1,2,Right,0.29917606711387634,0.2837277352809906,0.29483217000961304,0.32013851404190063,0.3415609300136566,0.30603501200675964,0.3316314220428467,0.3308383524417877,0.32556694746017456,0.33194291591644287,0.3530629277229309,0.3463055193424225,0.33768269419670105,0.3568663001060486,0.371145099401474,0.3613266050815582,0.35078924894332886,0.37767353653907776,0.3882739543914795,0.3784843683242798,0.3684333264827728,0.6175459623336792,0.5547921657562256,0.5025101900100708,0.4710136950016022,0.462148517370224,0.4460977613925934,0.43518906831741333,0.4596686065196991,0.4778062701225281,0.4486682713031769,0.4495109021663666,0.47484105825424194,0.4913446009159088,0.46710917353630066,0.4671405255794525,0.48974552750587463,0.5055441856384277,0.4918054938316345,0.4953639507293701,0.514457106590271,0.5279167294502258,-3.9263628082153446e-07,0.009164848364889622,0.009374689310789108,0.00743995001539588,0.006096016149967909,-0.0006710977177135646,0.001183160929940641,0.003054881002753973,0.0035862582735717297,-0.007042315322905779,-0.0005683337803930044,0.0019719896372407675,0.0014237030409276485,-0.011289626359939575,-0.003978895954787731,0.00035606935853138566,9.561497427057475e-05,-0.014976098202168941,-0.005946619436144829,0.0026983432471752167,0.00808496493846178
2026-08-17T12:19:52.673955,J,1,3,Right,0.30017364025115967,0.2784646153450012,0.2900116443634033,0.31822511553764343,0.34511297941207886,0.30507153272628784,0.3356113135814667,0.3361780643463135,0.328142374753952,0.3352680206298828,0.36032235622406006,0.35475072264671326,0.3437865376472473,0.3636775314807892,0.38033929467201233,0.3717741370201111,0.3597852885723114,0.3866257667541504,0.39747706055641174,0.3877538740634918,0.3765328526496887,0.6155698299407959,0.5443542003631592,0.49088478088378906,0.46769148111343384,0.47213056683540344,0.4404345154762268,0.43803030252456665,0.46564653515815735,0.48461583256721497,0.451004296541214,0.4568389058113098,0.4830300509929657,0.4983268678188324,0.4742465615272522,0.47875159978866577,0.5022359490394592,0.5163472890853882,0.5020129084587097,0.5073315501213074,0.5274995565414429,0.5404589176177979,-3.6909889900016424e-07,0.006252901162952185,0.003895455040037632,-0.0007702854345552623,-0.004735803231596947,-0.0019207003060728312,-0.004345317836850882,-0.005795742850750685,-0.007124812807887793,-0.008790970779955387,-0.005572853144258261,-0.005553510971367359,-0.007537446916103363,-0.01415658462792635,-0.00965370424091816,-0.005788667593151331,-0.0056690433993935585,-0.019378362223505974,-0.012010600417852402,-0.0031770188361406326,0.002616693964228034
2026-08-17T12:19:52.766682,J,1,4,Right,0.300067663192749,0.27853158116340637,0.2889944314956665,0.3147040903568268,0.3390020728111267,0.30166110396385193,0.336669921875,0.33913367986679077,0.33059969544410706,0.3321945071220398,0.35998624563217163,0.3561384677886963,0.3460763394832611,0.3613034784793854,0.3810327351093292,0.3744082748889923,0.36289408802986145,0.3856036365032196,0.39861905574798584,0.389883816242218,0.37890100479125977,0.6154742240905762,0.544817328453064,0.4932098686695099,0.4664652943611145,0.46523821353912354,0.44263318181037903,0.4389631748199463,0.46796607971191406,0.4875628352165222,0.45016542077064514,0.4569801092147827,0.484588623046875,0.49963435530662537,0.4708835780620575,0.4785676896572113,0.5043256878852844,0.5193186402320862,0.4966762959957123,0.5076186656951904,0.5304803252220154,0.5448300838470459,-3.6928682334291807e-07,0.009757690131664276,0.00863497145473957,0.004533995874226093,0.001121175242587924,-0.00012666913971770555,-0.0011479060631245375,-0.0005181122105568647,-0.0004013421421404928,-0.008156874217092991,-0.003204141976311803,-0.0017956392839550972,-0.0033282709773629904,-0.014398148283362389,-0.00900043360888958,-0.00509357126429677,-0.0054855430498719215,-0.020136786624789238,-0.013197159394621849,-0.005402080249041319,-0.0005023039411753416
2026-08-17T12:19:52.840605,J,1,5,Right,0.30029985308647156,0.2780677378177643,0.28928494453430176,0.3161783516407013,0.34148526191711426,0.30339112877845764,0.3354118764400482,0.33614271879196167,0.3275669515132904,0.33346524834632874,0.3604772686958313,0.35525748133659363,0.344179630279541,0.3619733452796936,0.3805723488330841,0.37262067198753357,0.3608168959617615,0.38519102334976196,0.39748531579971313,0.3882499635219574,0.3772403299808502,0.614423930644989,0.5434519648551941,0.49049365520477295,0.4647616744041443,0.4660060405731201,0.44136008620262146,0.43875300884246826,0.46749091148376465,0.4866470694541931,0.44946473836898804,0.457271009683609,0.48429036140441895,0.4987837076187134,0.4705907702445984,0.47786232829093933,0.5029675960540771,0.5169888138771057,0.4965799152851105,0.5062565803527832,0.5286481976509094,0.5422516465187073,-3.7591715340568044e-07,0.008251057006418705,0.006373581476509571,0.0017732447013258934,-0.002296294318512082,-0.001340016140602529,-0.003055857727304101,-0.0035219602286815643,-0.004254661034792662,-0.008934623561799526,-0.004749841056764126,-0.004157069139182568,-0.006026426330208778,-0.014754217118024826,-0.009775564074516296,-0.00589579064399004,-0.00605135690420866,-0.020214268937706947,-0.013036658056080341,-0.004615399520844221,0.0008269704994745553
2026-08-17T12:19:52.910041,J,1,6,Right,0.29772496223449707,0.2777702808380127,0.2881397604942322,0.316072940826416,0.34212255477905273,0.2966187000274658,0.3316757380962372,0.33464065194129944,0.3265840411186218,0.3268551528453827,0.3579520285129547,0.3553425669670105,0.34467342495918274,0.35629257559776306,0.3807973563671112,0.3741573095321655,0.36206895112991333,0.38086187839508057,0.3986910581588745,0.38932326436042786,0.3775891959667206,0.618478536605835,0.5491745471954346,0.49480459094047546,0.46781352162361145,0.4681260883808136,0.44159770011901855,0.43757906556129456,0.4663616418838501,0.48659321665763855,0.4480077624320984,0.45131322741508484,0.4784305691719055,0.4945906102657318,0.46760696172714233,0.4719797670841217,0.496324747800827,0.5101640820503235,0.4933061897754669,0.50089031457901,0.5233674049377441,0.5367188453674316,-3.407562587653956e-07,0.007782632485032082,0.005881732329726219,0.0015082895988598466,-0.001851262990385294,8.85629779077135e-05,-0.002996237948536873,-0.004576774314045906,-0.005657869856804609,-0.0075194635428488255,-0.005631056148558855,-0.006032180972397327,-0.007667494006454945,-0.013712843880057335,-0.010616025887429714,-0.007330306805670261,-0.007101321127265692,-0.01954968273639679,-0.013571190647780895,-0.005671006627380848,-0.0002131390356225893
2026-08-17T12:19:52.984051,J,1,7,Left,0.30209970474243164,0.3475046157836914,0.3762354850769043,0.39284753799438477,0.39534154534339905,0.34443336725234985,0.38638514280319214,0.3866845369338989,0.37658455967903137,0.3194364011287689,0.3637291491031647,0.36591818928718567,0.3578852415084839,0.2994917333126068,0.3424413502216339,0.3454243242740631,0.3364928662776947,0.28522101044654846,0.31812718510627747,0.3237450420856476,0.3190712630748749,0.589070200920105,0.5740600824356079,0.5526982545852661,0.5238116979598999,0.504982590675354,0.47194841504096985,0.45232295989990234,0.48242098093032837,0.5031055212020874,0.45427367091178894,0.43195679783821106,0.4583015441894531,0.47801658511161804,0.44605815410614014,0.428130567073822,0.4492686092853546,0.4678295850753784,0.4449763596057892,0.43180036544799805,0.44888779520988464,0.4642637073993683,-6.6268256659896e-08,-0.01220222469419241,-0.02430218644440174,-0.03414949029684067,-0.04101818799972534,-0.023497842252254486,-0.03663157299160957,-0.044960908591747284,-0.04913018271327019,-0.02113877795636654,-0.02899986505508423,-0.030583085492253304,-0.03158058598637581,-0.018955431878566742,-0.021792935207486153,-0.018194735050201416,-0.016390832141041756,-0.017852669581770897,-0.016607418656349182,-0.01126122660934925,-0.007210203912109137
2026-08-17T12:19:53.056602,J,1,8,Right,0.33495721220970154,0.3679911494255066,0.3796597123146057,0.38619646430015564,0.3880757987499237,0.3309268355369568,0.3472979664802551,0.37307167053222656,0.392046183347702,0.3172912001609802,0.34432315826416016,0.3731100559234619,0.3908765912055969,0.30057090520858765,0.3332896828651428,0.36456844210624695,0.3837759494781494,0.28096872568130493,0.30379199981689453,0.3277960419654846,0.3484279215335846,0.5970208644866943,0.5427196621894836,0.5006264448165894,0.46762964129447937,0.43720129132270813,0.46405622363090515,0.4204370081424713,0.42974424362182617,0.4507963955402374,0.465376079082489,0.42507126927375793,0.4489973485469818,0.48158833384513855,0.4651770293712616,0.4266972541809082,0.448473185300827,0.4800313115119934,0.4681452214717865,0.4249721169471741,0.4132330119609833,0.4154151380062103,7.693625292404249e-08,0.004832153674215078,0.004718753509223461,-0.002392795868217945,-0.00922116357833147,0.0239398255944252,0.005003493279218674,-0.012227877974510193,-0.019818134605884552,0.010955295525491238,-0.013792277313768864,-0.031344614923000336,-0.03741171211004257,-0.005389646627008915,-0.029964029788970947,-0.04042786359786987,-0.03996099904179573,-0.021728184074163437,-0.03539128601551056,-0.038643836975097656,-0.03735325112938881
2026-08-17T12:19:53.117507,J,1,9,Right,0.3286891579627991,0.36814793944358826,0.38712331652641296,0.39691072702407837,0.4005224406719208,0.34159713983535767,0.3546946942806244,0.3783530592918396,0.40014779567718506,0.3229250907897949,0.341156929731369,0.366195946931839,0.383548766374588,0.29990848898887634,0.3178115785121918,0.34529808163642883,0.3638477027416229,0.27352607250213623,0.2727396786212921,0.28044891357421875,0.2905747890472412,0.5917396545410156,0.5498239994049072,0.5053616762161255,0.4689577519893646,0.43891939520835876,0.4686506986618042,0.4285282492637634,0.43168169260025024,0.44653400778770447,0.46776825189590454,0.4293380379676819,0.448361337184906,0.47918701171875,0.4647316038608551,0.425441712141037,0.4441807270050049,0.47314465045928955,0.46362248063087463,0.408453106880188,0.37217801809310913,0.3481197953224182,7.03585314454358e-08,-0.005655139219015837,-0.006953321397304535,-0.011892272159457207,-0.016540884971618652,0.010870399884879589,-0.005801958031952381,-0.02040552906692028,-0.026599425822496414,0.003795098280534148,-0.02184712141752243,-0.04068799316883087,-0.04713204503059387,-0.006232643499970436,-0.029566792771220207,-0.041557617485523224,-0.042307574301958084,-0.016897056251764297,-0.02596293017268181,-0.029261048883199692,-0.029587989673018456
2026-08-17T12:19:53.181870,J,1,10,Right,0.32402047514915466,0.3687411844730377,0.3926563858985901,0.4032403826713562,0.4105733633041382,0.35141605138778687,0.3635527491569519,0.3829515874385834,0.4026803970336914,0.33119022846221924,0.3486713767051697,0.3682241439819336,0.38369303941726685,0.3058752715587616,0.3221055865287781,0.3438585698604584,0.35934218764305115,0.27652227878570557,0.2705206871032715,0.2713998258113861,0.27436110377311707,0.584838330745697,0.5545008182525635,0.5148849487304688,0.47523385286331177,0.43989819288253784,0.47647860646247864,0.4410551190376282,0.4350852966308594,0.43982604146003723,0.47266677021980286,0.43285444378852844,0.452261358499527,0.4849684238433838,0.4684613347053528,0.43109235167503357,0.4489629566669464,0.47769978642463684,0.46637699007987976,0.41542643308639526,0.38049986958503723,0.35639312863349915,8.8347754001461e-08,-0.01339290477335453,-0.016454804688692093,-0.020860202610492706,-0.024975286796689034,0.004973732400685549,-0.009578457102179527,-0.02292676642537117,-0.0294460691511631,0.0018868384649977088,-0.023649102076888084,-0.043521396815776825,-0.05072852224111557,-0.004257098771631718,-0.028532030060887337,-0.042825281620025635,-0.04542034491896629,-0.011324713937938213,-0.02213703654706478,-0.027728307992219925,-0.02994891256093979
